match_id,date,home_avg_gf_5,home_avg_ga_5,home_avg_pts_5,home_form_score,away_avg_gf_5,away_avg_ga_5,away_avg_pts_5,away_form_score,home_result,home_team_Aston Villa,home_team_Bournemouth,home_team_Brentford,home_team_Brighton,home_team_Burnley,home_team_Chelsea,home_team_Crystal Palace,home_team_Everton,home_team_Fulham,home_team_Ipswich Town,home_team_Leeds United,home_team_Leicester City,home_team_Liverpool,home_team_Luton Town,home_team_Manchester City,home_team_Manchester Utd,home_team_Newcastle Utd,home_team_Nott'ham Forest,home_team_Sheffield Utd,home_team_Southampton,home_team_Sunderland,home_team_Tottenham,home_team_West Ham,home_team_Wolves,away_team_Aston Villa,away_team_Bournemouth,away_team_Brentford,away_team_Brighton,away_team_Burnley,away_team_Chelsea,away_team_Crystal Palace,away_team_Everton,away_team_Fulham,away_team_Ipswich Town,away_team_Leeds United,away_team_Leicester City,away_team_Liverpool,away_team_Luton Town,away_team_Manchester City,away_team_Manchester Utd,away_team_Newcastle Utd,away_team_Nott'ham Forest,away_team_Sheffield Utd,away_team_Southampton,away_team_Sunderland,away_team_Tottenham,away_team_West Ham,away_team_Wolves,home_elo,away_elo,diff_elo
f49c4ad2,2023-08-26,2.0,1.0,2.0,1.3973072747014117,1.0,2.0,0.5,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529.3654330947652,1471.7193920353393,57.6460410594259
ba68d60c,2023-08-26,2.0,1.0,2.0,1.3973072747014117,4.0,1.0,3.0,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529.9216785800393,1526.1992839331424,3.7223946468968734
f49c4ad2,2023-08-26,1.0,2.0,0.5,1.3973072747014117,2.0,1.0,2.0,1.3973072747014117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1463.3635190315658,1537.7213060985387,-74.35778706697283
ba68d60c,2023-08-26,4.0,1.0,3.0,1.3973072747014117,2.0,1.0,2.0,1.3973072747014117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1516.3064189642066,1539.814543548975,-23.50812458476844
d8f8f8ad,2023-08-26,1.5,0.5,3.0,1.3973072747014117,0.5,1.5,1.5,1.3973072747014117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535.6749788533975,1501.0832390279197,34.591739825477816
537b2b0b,2023-08-26,2.5,1.0,2.0,1.3973072747014117,0.5,0.5,1.5,1.3973072747014117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.3610566234265,1501.0892244319243,18.2718321915022
b66a7def,2023-08-27,0.0,3.0,0.0,1.3973072747014117,2.5,2.5,1.5,1.3973072747014117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472.147752579362,1544.1022375518808,-71.95448497251869
0844ff10,2023-08-27,0.5,1.5,0.0,1.3973072747014117,2.0,0.0,3.0,1.3973072747014117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1453.3195158337355,1546.6795869267355,-93.36007109299999
b66a7def,2023-08-27,2.5,2.5,1.5,1.3973072747014117,0.0,3.0,0.0,1.3973072747014117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.0603310625313,1464.1896590687115,87.87067199381977
0844ff10,2023-08-27,2.0,0.0,3.0,1.3973072747014117,0.5,1.5,0.0,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1554.0553285723163,1445.9437741881547,108.11155438416154
b31156ab,2023-08-27,2.0,1.0,2.0,1.3973072747014117,2.5,1.0,1.5,1.3973072747014117,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1528.881604941502,1491.0706721454408,37.81093279606125
b31156ab,2023-08-27,2.5,1.0,1.5,1.3973072747014117,2.0,1.0,2.0,1.3973072747014117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1482.1546820973285,1537.7975949896143,-55.64291289228572
