date,home_team,away_team,result,odds_home_win,odds_draw,odds_away_win,home_goals_scored_rolling,home_goals_conceded_rolling,home_shots_rolling,home_shots_on_target_rolling,home_fouls_rolling,home_corners_rolling,home_yellow_cards_rolling,home_red_cards_rolling,away_goals_scored_rolling,away_goals_conceded_rolling,away_shots_rolling,away_shots_on_target_rolling,away_fouls_rolling,away_corners_rolling,away_yellow_cards_rolling,away_red_cards_rolling,home_elo_before,away_elo_before,prob_home,prob_draw,prob_away,xG,xG.1
2023-12-03,Bournemouth,Aston Villa,0,3.4,4.0,1.95,1.8,2.0,13.4,6.4,10.2,5.4,1.6,0.2,2.4,1.2,14.4,5.4,9.2,5.8,2.0,0.0,1441.4681482908527,1591.3918535988025,0.2782732786300392,0.2365322868355333,0.48519443453442734,2.0,0.7
2023-12-03,Man City,Tottenham,0,1.29,6.0,9.0,3.2,1.4,16.6,7.8,9.0,7.6,1.4,0.2,1.4,1.8,11.4,4.2,11.8,3.6,1.4,0.4,1719.7591463941008,1577.4967903997351,0.7361963190184049,0.15828220858895706,0.10552147239263804,2.6,0.5
2023-12-05,Luton,Arsenal,1,17.0,7.0,1.18,1.0,1.8,8.0,2.8,10.2,4.0,2.6,0.0,2.2,0.6,15.4,5.0,8.6,6.4,0.6,0.2,1449.1640243403058,1673.742790542009,0.05606842248167254,0.13616616888406188,0.8077654086342655,0.5,2.2
2023-12-05,Wolves,Burnley,2,1.85,3.6,4.2,1.6,2.0,10.8,4.4,13.0,5.0,2.4,0.0,1.6,1.8,12.2,5.0,10.0,6.0,1.4,0.0,1463.5340986335389,1394.7679037509342,0.5116751269035532,0.2629441624365482,0.22538071065989848,0.8,0.9
2023-12-06,Sheffield United,Liverpool,1,12.0,7.5,1.2,0.8,3.0,7.6,1.6,12.0,2.6,3.2,0.2,2.4,1.0,19.2,7.8,11.0,6.0,1.4,0.0,1423.6381964447335,1670.519073850805,0.07936507936507936,0.12698412698412698,0.7936507936507936,1.0,1.7
2023-12-06,Aston Villa,Man City,2,4.75,4.2,1.7,2.0,1.4,13.6,4.6,9.8,5.6,2.6,0.0,3.4,1.8,18.2,7.4,10.0,9.2,1.8,0.0,1587.3259862869047,1715.878971866421,0.20304279823688326,0.22963173610123702,0.5673254656618798,2.3,0.6
2023-12-06,Man United,Chelsea,2,2.88,3.4,2.45,1.0,0.8,10.2,3.4,10.8,6.0,1.6,0.0,2.4,2.6,13.2,5.6,16.0,5.2,3.6,0.4,1594.5407836958884,1513.1545473038216,0.3308443879577409,0.2802446580347923,0.38891095400746684,4.1,1.5
2023-12-06,Fulham,Nott'm Forest,2,2.0,3.4,3.75,1.6,2.2,11.6,4.8,10.8,4.8,3.0,0.0,1.2,2.0,11.0,3.2,11.6,3.4,1.8,0.0,1487.7021907004694,1448.6799139523857,0.47134935304990755,0.27726432532347506,0.2513863216266174,2.5,0.3
2023-12-06,Crystal Palace,Bournemouth,1,2.25,3.5,3.1,1.4,1.6,11.0,4.0,11.8,5.8,1.8,0.0,2.0,2.0,15.0,7.0,10.4,6.2,2.2,0.0,1475.2434539129074,1445.5340156027505,0.42217898832684825,0.2714007782101167,0.306420233463035,1.0,1.8
2023-12-06,Brighton,Brentford,2,1.91,3.8,3.75,1.6,1.6,13.0,5.8,9.8,5.6,2.8,0.4,1.6,1.4,15.0,4.2,10.0,4.2,1.8,0.0,1552.3605260327306,1538.3909134448866,0.49702656040180676,0.24982124483353968,0.25315219476465356,1.5,1.5
2023-12-07,Everton,Newcastle,2,3.25,3.25,2.25,1.2,1.2,12.8,4.2,13.6,3.4,2.4,0.0,1.6,1.0,13.2,4.2,10.4,4.6,3.0,0.0,1453.6071743763769,1616.8698683721118,0.2903225806451613,0.2903225806451613,0.4193548387096774,3.3,1.5
2023-12-07,Tottenham,West Ham,1,1.75,4.2,4.2,1.6,2.4,10.0,4.0,12.6,4.6,1.8,0.4,1.6,1.6,12.0,3.2,10.8,4.6,3.0,0.0,1581.376964927415,1487.4595932758898,0.5454545454545454,0.22727272727272724,0.22727272727272724,1.8,2.2
2023-12-09,Wolves,Nott'm Forest,0,1.85,3.6,4.33,1.4,1.6,10.0,4.0,12.6,4.6,2.6,0.0,1.2,2.4,10.0,3.2,11.0,3.0,1.4,0.0,1471.5802950318525,1439.7983663349091,0.5151610291323099,0.2647355288596593,0.22010344200803078,1.2,1.3
2023-12-09,Sheffield United,Brentford,2,4.2,3.8,1.75,0.8,2.4,8.4,1.8,11.8,2.8,3.0,0.2,1.4,1.8,15.2,3.6,10.2,4.6,1.2,0.0,1419.7486022991843,1528.7927746810915,0.2219626168224299,0.24532710280373832,0.5327102803738317,0.8,0.6
2023-12-09,Aston Villa,Arsenal,2,3.3,3.6,2.1,1.6,1.2,14.6,4.8,10.2,5.6,2.4,0.0,2.0,1.2,17.4,5.2,8.2,6.8,0.8,0.2,1600.865949204396,1678.0504456878887,0.28668941979522183,0.26279863481228666,0.4505119453924914,0.6,1.4
2023-12-09,Brighton,Burnley,0,1.5,4.75,6.0,1.8,1.6,13.0,5.8,9.4,5.6,3.4,0.4,1.4,1.6,13.4,5.0,10.6,6.6,1.6,0.0,1561.9586647965257,1386.7217073526206,0.638655462184874,0.20168067226890757,0.1596638655462185,2.6,0.6
2023-12-09,Crystal Palace,Liverpool,1,6.0,4.5,1.5,1.2,1.6,11.6,4.0,10.0,4.2,1.6,0.0,2.2,1.0,18.0,7.8,10.8,6.8,1.6,0.0,1464.3904256617498,1674.408667996354,0.15789473684210528,0.2105263157894737,0.6315789473684211,1.7,1.2
2023-12-09,Man United,Bournemouth,1,1.55,4.33,5.75,1.4,0.4,14.4,4.6,11.4,7.0,1.6,0.0,2.0,1.8,14.6,6.6,12.0,6.0,2.4,0.0,1602.240225372811,1456.3870438539082,0.6144269091716742,0.21994496748639608,0.16562812334192958,1.1,1.5
2023-12-10,Everton,Chelsea,2,3.1,3.5,2.25,1.6,1.2,15.0,4.6,15.0,3.8,2.8,0.0,2.6,2.6,12.4,5.8,16.0,4.0,3.4,0.4,1467.9884225907065,1505.455105626899,0.306420233463035,0.2714007782101167,0.42217898832684825,1.2,0.9
2023-12-10,Fulham,West Ham,2,2.38,3.5,2.9,2.4,2.0,12.4,5.0,10.6,5.4,2.4,0.0,2.0,1.6,11.8,3.8,11.8,4.6,2.8,0.0,1496.583738317946,1500.0987810732527,0.39988968560397137,0.2719249862107005,0.3281853281853282,2.3,1.3
2023-12-10,Luton,Man City,1,17.0,8.0,1.14,1.4,2.0,7.8,3.4,11.0,3.8,2.6,0.0,2.8,2.0,14.4,5.8,11.8,6.8,2.0,0.0,1444.8563691944262,1702.3390089489296,0.05544072948328267,0.11781155015197567,0.8267477203647416,0.3,1.6
2023-12-10,Tottenham,Newcastle,2,2.15,3.8,3.1,1.4,2.6,12.6,5.2,12.6,5.8,2.2,0.4,1.2,1.2,13.2,3.8,9.0,3.6,2.2,0.0,1568.737777130052,1602.4886201577822,0.4426075521322562,0.250422693969566,0.3069697538981777,3.8,1.7
2023-12-15,Nott'm Forest,Tottenham,1,4.2,4.2,1.73,1.0,2.6,10.6,3.0,12.0,3.6,1.4,0.0,2.0,2.0,15.6,6.6,12.2,6.2,2.2,0.0,1440.7105807808225,1579.7061602777906,0.2258485639686684,0.2258485639686684,0.5483028720626633,1.3,1.5
2023-12-16,Chelsea,Sheffield United,2,1.22,6.5,13.0,1.8,2.8,12.2,5.0,14.2,4.4,2.8,0.4,0.6,2.2,8.0,2.2,12.0,2.6,3.6,0.2,1494.3808885979367,1432.7879970752306,0.78031212484994,0.14645858343337334,0.07322929171668667,3.1,0.4
2023-12-16,Man City,Crystal Palace,0,1.18,8.0,13.0,2.0,2.0,13.8,5.4,11.4,5.0,2.2,0.0,1.0,2.0,12.4,4.2,11.0,5.2,1.6,0.2,1706.0409485137716,1459.7927310248529,0.8075788165864264,0.11911787544649789,0.07330330796707563,1.6,1.8
2023-12-16,Newcastle,Fulham,2,1.8,3.8,4.0,1.2,2.0,13.2,4.0,8.6,4.8,1.8,0.0,3.4,1.8,11.6,6.0,9.8,4.2,1.8,0.0,1591.5202370100437,1506.6849059293909,0.5198358413132695,0.24623803009575923,0.23392612859097128,3.5,0.3
2023-12-16,Burnley,Everton,1,3.6,3.4,2.1,1.6,1.4,11.2,4.6,10.4,4.4,2.4,0.0,1.8,1.0,14.8,4.8,14.4,4.0,2.4,0.0,1391.377196848986,1479.0626396196687,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.7,1.4
2023-12-17,Liverpool,Man United,0,1.3,6.0,8.0,2.4,1.0,16.0,7.0,11.6,6.4,1.8,0.0,1.2,1.0,16.0,4.2,9.8,8.2,1.8,0.0,1679.006362633251,1588.272612803485,0.7250755287009064,0.1570996978851964,0.1178247734138973,2.3,0.8
2023-12-17,West Ham,Wolves,2,2.15,3.5,3.3,1.6,2.0,11.2,4.4,11.0,5.2,2.2,0.0,1.4,1.4,10.0,4.2,12.4,4.6,2.0,0.0,1489.9976134618078,1470.6680805859392,0.44134505158578524,0.2711119602598395,0.28754298815437523,1.1,0.7
2023-12-17,Arsenal,Brighton,2,1.44,5.0,6.0,2.0,1.2,17.0,6.0,8.6,5.2,1.0,0.2,1.8,1.6,17.4,7.6,9.4,6.8,3.0,0.4,1665.8647364848596,1557.3031753001603,0.6544502617801047,0.18848167539267016,0.15706806282722513,2.3,0.7
2023-12-17,Brentford,Aston Villa,1,3.2,3.75,2.1,0.8,1.6,14.0,3.6,10.4,4.6,1.2,0.0,1.8,0.8,14.0,4.8,11.6,4.2,3.0,0.0,1515.7533799050452,1613.051658407425,0.2961082910321489,0.25267907501410036,0.45121263395375066,0.5,1.4
2023-12-21,Crystal Palace,Brighton,0,3.3,3.3,2.15,1.0,1.8,10.8,3.8,11.0,3.6,1.6,0.2,1.6,1.8,16.4,6.6,8.6,5.8,3.0,0.2,1465.8917136260402,1550.3299573012239,0.28289473684210525,0.28289473684210525,0.43421052631578944,1.3,1.2
2023-12-22,Aston Villa,Sheffield United,0,1.22,6.5,12.0,1.6,0.8,14.6,4.6,12.0,6.2,3.4,0.2,0.4,2.4,7.4,2.2,11.6,3.2,3.8,0.2,1620.3221730089945,1424.5424420024422,0.7755791985681615,0.14557024957740877,0.07885055185442974,0.9,0.6
2023-12-23,West Ham,Man United,2,2.6,3.6,2.6,1.6,1.6,10.6,4.0,11.6,4.6,2.4,0.0,1.0,1.0,14.2,3.6,9.6,6.0,2.6,0.2,1499.441838084455,1590.8263467892746,0.3673469387755102,0.26530612244897966,0.3673469387755102,1.2,1.0
2023-12-23,Fulham,Burnley,1,1.67,3.75,5.25,3.2,1.8,11.0,5.8,8.8,4.0,1.2,0.2,1.4,1.2,12.4,4.0,10.4,5.4,2.2,0.0,1499.0792657816955,1383.8487332841892,0.5670771224886585,0.2525383452149492,0.1803845322963923,1.3,0.4
2023-12-23,Luton,Newcastle,2,4.75,4.2,1.65,1.4,2.2,7.0,2.8,12.8,4.2,2.8,0.0,1.8,1.6,17.0,5.0,9.2,4.8,1.6,0.0,1441.1544296295842,1599.125877157739,0.19961114711600778,0.22575070209548498,0.5746381507885073,1.4,1.4
2023-12-23,Nott'm Forest,Bournemouth,1,2.75,3.4,2.55,0.6,2.4,11.6,2.2,12.8,4.0,1.4,0.0,2.4,0.6,15.6,7.2,12.2,6.6,2.4,0.0,1434.5105960671428,1470.3546564232342,0.34634974533106966,0.28013582342954163,0.3735144312393889,1.0,1.6
2023-12-23,Tottenham,Everton,2,1.75,4.2,4.0,2.2,1.6,16.8,7.4,11.4,6.4,2.4,0.2,1.6,0.6,15.0,5.2,12.4,4.8,1.8,0.0,1585.9061449914702,1486.5911031844655,0.5393258426966292,0.2247191011235955,0.23595505617977527,1.5,1.8
2023-12-23,Liverpool,Arsenal,0,2.38,3.6,2.8,1.8,1.0,19.4,6.6,11.0,7.6,2.0,0.0,1.8,1.0,19.0,6.6,9.2,6.6,1.2,0.0,1676.4526286474613,1672.837954483796,0.39823008849557523,0.26327433628318586,0.33849557522123896,1.0,0.7
2023-12-24,Wolves,Chelsea,2,3.75,3.75,1.91,1.0,1.8,9.4,4.0,11.6,3.6,1.4,0.0,1.4,2.0,11.8,4.4,13.6,5.2,2.0,0.4,1461.223855963292,1502.6264436707252,0.2523117569352708,0.2523117569352708,0.4953764861294584,1.3,2.0
2023-12-26,Newcastle,Nott'm Forest,1,1.5,4.33,5.75,1.0,1.6,17.2,4.4,7.6,5.4,1.0,0.0,0.6,2.4,10.2,2.2,12.4,4.0,1.0,0.2,1584.8685068382542,1425.5386263492844,0.6221653026800774,0.21553070531642404,0.16230399200349846,2.4,3.5
2023-12-26,Burnley,Liverpool,1,6.5,5.25,1.4,1.6,0.8,11.6,3.4,11.6,5.8,2.2,0.0,1.8,1.0,20.4,6.6,11.4,7.2,1.8,0.0,1397.0488501896214,1676.348593715465,0.1453287197231834,0.17993079584775085,0.6747404844290658,0.8,1.8
2023-12-26,Sheffield United,Luton,1,2.3,3.3,3.1,0.4,2.0,6.4,2.2,13.6,2.6,3.6,0.2,1.6,2.0,8.2,3.0,12.8,4.8,2.8,0.0,1429.6481339881232,1455.411799949069,0.41002004008016035,0.28577154308617236,0.30420841683366734,2.4,0.6
2023-12-26,Bournemouth,Fulham,2,2.15,3.6,3.2,2.6,1.0,15.4,6.6,12.2,6.6,2.6,0.0,2.6,1.8,12.4,5.6,7.2,4.4,1.2,0.2,1479.3266261410927,1485.8791488762633,0.4407039020657995,0.2631981637337414,0.29609793420045905,1.8,0.3
2023-12-26,Man United,Aston Villa,2,2.6,3.5,2.6,0.4,1.4,14.6,3.4,11.0,5.8,3.2,0.2,1.4,0.8,14.0,4.4,11.6,7.4,3.2,0.2,1578.2551123590038,1615.2164810233135,0.36458333333333337,0.27083333333333337,0.36458333333333337,1.1,1.7
2023-12-27,Brentford,Wolves,1,1.95,3.5,4.2,1.0,1.4,11.6,3.6,11.8,4.4,2.0,0.2,1.0,1.4,10.2,4.0,11.2,5.2,1.6,0.0,1508.4828653034758,1472.4099093179987,0.49469964664310956,0.27561837455830385,0.22968197879858654,2.2,2.4
2023-12-27,Chelsea,Crystal Palace,2,1.67,4.0,5.0,1.4,1.6,13.6,4.6,11.6,6.0,2.2,0.2,1.0,1.6,9.8,2.8,11.0,3.2,2.4,0.2,1491.4403903160185,1468.2752966649668,0.5709391949757351,0.2383671139023694,0.19069369112189552,2.6,1.1
2023-12-27,Everton,Man City,1,5.75,4.0,1.57,1.8,0.4,13.8,5.6,14.0,5.2,2.0,0.0,1.6,1.6,14.6,5.2,10.8,5.6,1.8,0.0,1479.3742255501966,1699.9419659125842,0.1639365659466162,0.2356588135482608,0.600404620505123,1.0,2.4
2023-12-28,Brighton,Tottenham,2,2.5,3.6,2.6,1.2,1.6,17.8,6.8,9.4,5.2,2.6,0.0,2.4,1.4,15.8,7.0,10.4,5.2,2.6,0.2,1547.9463742622972,1593.1230226257392,0.3765084473049075,0.2614641995172969,0.3620273531777956,3.2,2.3
2023-12-28,Arsenal,West Ham,1,1.33,5.5,7.5,1.8,1.2,18.6,6.2,10.6,6.0,2.0,0.0,1.6,1.4,10.8,4.4,12.8,4.4,2.2,0.0,1672.9419894157922,1512.0130725147258,0.7046463956269218,0.17039631021523746,0.12495729415784079,2.7,1.4
2023-12-30,Man City,Sheffield United,2,1.08,11.0,29.0,2.0,1.6,16.0,6.0,10.0,4.6,2.0,0.0,0.8,1.6,9.4,2.8,13.8,4.2,3.6,0.0,1704.3281724619098,1420.3883157000116,0.8807288790723358,0.08647156267255661,0.03279955825510768,2.2,0.3
2023-12-30,Nott'm Forest,Man United,2,3.2,3.6,2.15,1.2,2.4,10.6,3.0,11.6,3.6,1.4,0.2,1.0,1.6,15.6,4.6,10.4,5.8,3.0,0.2,1439.8279554071344,1589.3149508656254,0.29609793420045905,0.2631981637337414,0.4407039020657995,0.7,0.8
2023-12-30,Wolves,Everton,2,2.63,3.3,2.7,1.6,1.2,11.2,4.4,12.0,5.6,1.4,0.0,1.8,1.0,12.8,5.4,13.8,6.2,2.8,0.0,1483.4444576769683,1474.988019000871,0.3608748481166464,0.28760631834750905,0.3515188335358444,1.9,0.4
2023-12-30,Luton,Chelsea,1,6.5,4.2,1.5,1.8,2.2,9.0,3.2,12.4,4.8,1.6,0.0,1.2,1.4,13.8,4.4,11.0,5.8,2.2,0.0,1464.6716182371806,1500.7746315733007,0.1453287197231834,0.22491349480968856,0.629757785467128,2.3,1.5
2023-12-30,Crystal Palace,Brentford,2,2.2,3.3,3.4,1.0,1.8,10.6,3.4,12.8,3.2,2.8,0.2,1.2,2.0,12.6,3.8,11.0,5.8,2.0,0.2,1458.9410554076846,1497.4483169445061,0.43220338983050843,0.288135593220339,0.2796610169491525,1.0,1.4
2023-12-30,Aston Villa,Burnley,2,1.36,5.25,7.5,1.4,1.0,13.8,4.6,11.2,7.2,3.2,0.2,0.6,1.2,9.6,2.0,11.2,5.4,2.2,0.0,1604.1566425166918,1393.7109050074735,0.6942607775720708,0.1798466014281936,0.12589262099973553,3.2,1.2
2023-12-31,Fulham,Arsenal,2,5.25,4.5,1.55,2.0,1.6,12.2,5.2,7.8,4.6,1.6,0.2,1.4,1.4,20.8,6.6,10.2,7.2,2.2,0.0,1475.690574468936,1658.6151782968534,0.18005808325266215,0.21006776379477252,0.6098741529525653,1.2,1.6
2023-12-31,Tottenham,Bournemouth,2,1.75,4.2,4.0,2.2,1.6,18.0,6.8,8.8,4.8,2.2,0.2,2.6,0.8,14.0,5.2,12.6,6.4,2.4,0.0,1581.8300131479505,1489.5152005484201,0.5393258426966292,0.2247191011235955,0.23595505617977527,2.3,1.7
2024-01-01,Liverpool,Newcastle,2,1.45,4.5,7.0,1.4,0.4,19.0,6.2,12.2,7.4,2.0,0.0,1.0,2.2,16.6,5.0,8.4,6.0,1.4,0.0,1679.686538897613,1570.5791777804043,0.6538661131292164,0.21069019200830302,0.13544369486248053,7.0,0.6
2024-01-02,West Ham,Brighton,0,2.45,3.75,2.75,1.8,1.2,10.2,4.4,11.0,4.6,1.8,0.0,1.6,1.4,17.2,6.8,10.6,5.0,2.2,0.0,1526.3398836336646,1559.239383740086,0.3930443068127679,0.2567889471176751,0.35016674606955694,0.7,2.3
2024-01-12,Burnley,Luton,0,2.0,3.6,3.6,1.0,1.6,9.0,2.4,11.0,4.2,1.6,0.2,2.0,2.2,10.6,4.2,13.6,5.2,1.6,0.0,1389.1219178802587,1455.7070224492857,0.47368421052631576,0.2631578947368421,0.2631578947368421,1.1,0.9
2024-01-13,Chelsea,Fulham,2,1.6,4.2,5.25,1.6,1.4,13.6,5.4,12.8,5.4,2.6,0.0,1.4,1.8,12.4,4.8,8.6,4.4,2.4,0.2,1509.7392273611956,1490.5175806539332,0.5932203389830508,0.22598870056497172,0.18079096045197737,2.2,0.8
2024-01-13,Newcastle,Man City,1,5.5,4.33,1.55,1.4,2.4,15.0,5.0,9.8,6.2,2.4,0.0,1.8,1.0,16.0,6.0,8.2,5.0,1.4,0.0,1563.6202231714642,1707.5924987226153,0.17186279656351228,0.2183014736949925,0.6098357297414951,1.3,3.0
2024-01-14,Everton,Aston Villa,0,2.8,3.5,2.45,1.2,1.6,10.6,4.2,13.0,5.6,2.8,0.0,1.8,1.4,13.2,4.6,10.4,7.2,3.6,0.2,1465.2313668188717,1608.7456296439066,0.33980582524271846,0.27184466019417475,0.3883495145631068,1.1,1.2
2024-01-14,Man United,Tottenham,0,2.2,3.75,3.0,0.8,1.8,12.0,3.8,10.2,4.4,3.0,0.2,2.6,1.4,15.8,6.6,8.4,4.0,2.2,0.2,1575.2595805305045,1589.2337899303132,0.4310344827586207,0.25287356321839083,0.3160919540229885,0.8,1.2
2024-01-20,Brentford,Nott'm Forest,2,1.91,3.6,4.0,0.8,2.4,9.0,3.4,11.0,5.2,2.0,0.2,1.6,1.6,11.4,3.2,11.4,4.2,1.6,0.2,1486.344504877533,1453.8833257422552,0.49799419006778256,0.2642135841748513,0.23779222575736617,1.2,1.2
2024-01-20,Arsenal,Crystal Palace,2,1.3,5.75,9.0,0.8,1.2,18.8,5.4,10.8,6.4,2.2,0.0,1.6,1.6,10.0,4.0,13.6,4.0,2.6,0.2,1643.788172111856,1470.0448674746578,0.7296439901304195,0.16496298907296442,0.10539302079661615,3.3,0.3
2024-01-21,Sheffield United,West Ham,0,3.4,3.3,2.2,0.8,1.6,9.0,3.0,12.6,4.2,3.4,0.0,1.4,1.0,9.2,3.8,9.4,4.2,1.4,0.0,1417.1239894393061,1527.2839872363227,0.2796610169491525,0.288135593220339,0.43220338983050843,2.5,2.3
2024-01-21,Bournemouth,Liverpool,1,4.2,4.5,1.7,2.4,1.0,15.8,4.6,13.0,7.6,2.0,0.0,1.8,0.8,22.8,7.6,13.8,6.4,2.0,0.0,1482.1114237660574,1686.645493506553,0.22707034728406053,0.21193232413178983,0.5609973285841496,1.4,1.5
2024-01-22,Brighton,Wolves,0,1.65,4.33,5.0,1.2,1.2,18.0,7.0,9.8,3.6,1.6,0.0,2.0,1.2,12.2,4.8,11.6,5.4,1.4,0.0,1558.2952801374279,1493.2011098589676,0.5844322369042638,0.22270512491732916,0.19286263817840707,1.0,1.1
2024-01-30,Nott'm Forest,Arsenal,1,7.5,5.0,1.4,1.8,2.0,12.2,3.4,12.0,4.4,2.0,0.2,1.8,1.0,20.6,5.6,10.2,7.0,1.8,0.0,1444.814924419877,1649.1664230775057,0.12727272727272726,0.19090909090909092,0.6818181818181818,0.5,1.2
2024-01-30,Fulham,Everton,0,2.45,3.2,3.0,0.4,2.0,12.4,4.0,9.4,4.6,2.2,0.2,0.8,1.6,10.8,3.6,13.2,5.6,2.6,0.0,1481.070260355994,1469.1421062493937,0.3872529245663574,0.2964905203711174,0.3162565550625252,1.6,1.9
2024-01-30,Luton,Brighton,2,4.2,4.2,1.75,1.6,1.6,12.2,4.4,13.2,6.2,1.2,0.0,1.0,1.0,14.4,5.6,10.8,3.4,1.8,0.0,1453.8136726174873,1556.4433379155578,0.2272727272727273,0.2272727272727273,0.5454545454545455,3.1,0.9
2024-01-30,Crystal Palace,Sheffield United,2,1.62,3.6,6.5,1.4,2.2,10.8,4.2,12.6,4.2,1.6,0.0,1.0,2.0,11.4,3.4,12.0,4.4,3.0,0.2,1464.6666165090082,1420.192504872675,0.5885015844273427,0.26482571299230423,0.14667270258035311,1.1,0.8
2024-01-30,Aston Villa,Newcastle,1,1.85,4.0,3.8,1.6,1.4,14.4,5.0,10.0,7.6,3.6,0.2,1.6,2.2,15.6,5.4,8.8,5.6,2.0,0.0,1604.8348902133846,1557.5421233661566,0.5129935875801552,0.2372595342558218,0.24974687816402294,1.4,2.6
2024-01-31,Tottenham,Brentford,2,1.67,4.2,4.75,2.2,1.6,14.4,5.4,7.4,6.0,2.2,0.2,1.2,2.4,9.6,4.0,11.4,5.8,2.0,0.2,1588.8317966009604,1495.4129061999113,0.5716905706876048,0.2273150602495952,0.20099436906279997,2.9,1.6
2024-01-31,Man City,Burnley,2,1.08,12.0,21.0,2.4,1.2,21.0,7.8,7.0,7.6,1.4,0.0,1.0,1.6,10.4,3.2,10.8,4.4,1.0,0.2,1713.670598527923,1391.015267712057,0.8760951188986232,0.0788485607008761,0.04505632040050063,1.7,1.4
2024-01-31,Liverpool,Chelsea,2,1.57,4.33,5.25,2.2,0.6,22.8,8.6,12.8,6.4,2.0,0.0,1.8,1.0,13.8,5.2,13.0,5.0,3.2,0.0,1691.3559197169343,1519.186547659135,0.6018171661844011,0.2182108431661685,0.17997199064943042,2.9,0.6
2024-02-01,Wolves,Man United,1,2.63,3.6,2.55,1.8,1.0,11.8,4.6,12.4,5.0,2.2,0.0,1.2,1.6,9.8,3.6,10.4,4.0,2.8,0.2,1495.0530520808377,1575.6615738598573,0.36206590546056916,0.26450925871147135,0.3734248358279596,2.1,3.3
2024-02-01,West Ham,Bournemouth,0,2.4,3.75,2.75,1.8,0.4,10.6,3.8,9.4,3.2,1.4,0.2,2.0,1.8,15.8,4.0,11.4,7.4,1.6,0.0,1524.2154718029537,1477.4009975556762,0.39797395079594794,0.2547033285094067,0.3473227206946455,1.4,1.2
2024-02-03,Everton,Tottenham,0,3.0,3.6,2.25,0.4,1.6,13.2,3.2,14.2,5.6,2.8,0.0,2.4,2.0,15.8,5.2,7.8,6.2,1.8,0.0,1469.485291297168,1596.205961950139,0.3157894736842105,0.2631578947368421,0.42105263157894735,2.6,1.0
2024-02-03,Newcastle,Luton,0,1.44,4.75,6.5,1.6,2.4,13.0,4.4,9.8,6.0,2.2,0.0,2.2,1.2,15.0,5.6,12.6,6.4,1.2,0.0,1568.8949734791915,1466.6845721291181,0.6558682952734998,0.19883165161975572,0.14530005310674457,2.3,2.4
2024-02-03,Burnley,Fulham,0,2.9,3.4,2.38,1.2,1.8,9.2,3.4,11.6,3.4,1.4,0.2,0.4,1.4,16.2,4.4,8.2,7.4,2.0,0.0,1388.3150310208962,1480.7270753082196,0.3255813953488372,0.27770177838577287,0.39671682626538984,1.8,1.5
2024-02-03,Brighton,Crystal Palace,2,1.7,4.0,4.75,1.0,1.4,15.0,5.8,11.8,4.0,1.6,0.0,1.6,2.2,12.2,4.6,12.4,6.2,1.6,0.0,1543.572438403927,1473.3934947728994,0.5608856088560886,0.23837638376383766,0.2007380073800738,1.4,0.3
2024-02-03,Sheffield United,Aston Villa,1,5.25,4.2,1.62,1.4,2.2,12.0,4.2,12.8,3.4,3.2,0.2,1.4,1.8,13.8,5.2,11.6,6.8,3.6,0.0,1411.4656266087839,1593.4820401003496,0.1821247892074199,0.22765598650927488,0.5902192242833053,1.4,2.2
2024-02-04,Bournemouth,Nott'm Forest,0,1.7,4.2,4.5,1.6,2.0,15.6,4.0,11.6,7.6,2.0,0.0,2.0,2.0,11.0,3.8,10.0,3.6,1.6,0.2,1478.740330744779,1440.1007126160634,0.5609973285841497,0.2270703472840606,0.21193232413178986,1.3,0.5
2024-02-04,Chelsea,Wolves,1,1.62,4.0,5.5,1.6,1.8,11.6,4.6,14.4,3.8,3.8,0.0,2.4,1.2,12.2,5.4,11.4,4.6,2.4,0.0,1513.7725974114076,1487.3323998017509,0.5883926183471516,0.23829901043059643,0.17330837122225196,1.7,2.0
2024-02-04,Man United,West Ham,2,1.62,4.2,5.0,2.0,2.2,12.8,5.0,10.8,5.0,3.0,0.0,1.4,0.6,9.8,3.6,9.6,2.2,1.0,0.2,1583.3822261389441,1522.876138613851,0.5848930481283423,0.22560160427807488,0.18950534759358292,0.7,1.4
2024-02-04,Arsenal,Liverpool,2,2.2,3.6,3.1,1.8,1.2,19.2,4.4,9.4,7.2,1.8,0.0,3.0,0.8,21.6,9.6,13.2,5.6,2.0,0.0,1653.880634881319,1696.7698699646617,0.4308880308880309,0.2633204633204634,0.3057915057915058,3.5,0.4
2024-02-05,Brentford,Man City,1,7.0,4.75,1.4,1.6,2.8,9.4,4.2,11.8,5.6,2.4,0.2,2.6,1.2,20.2,7.4,6.4,8.4,1.6,0.0,1488.0387408507327,1716.3708352190838,0.13380281690140844,0.19718309859154928,0.6690140845070423,1.0,2.1
2024-02-10,Liverpool,Burnley,2,1.17,8.0,17.0,3.0,1.2,21.0,9.2,12.8,5.6,2.0,0.2,1.2,2.2,10.2,3.8,10.4,2.6,1.6,0.2,1685.5416510399734,1390.9138639688247,0.8229954614220878,0.12036308623298032,0.05664145234493192,2.8,1.3
2024-02-10,Nott'm Forest,Newcastle,1,3.3,3.75,2.05,1.8,1.6,10.4,4.0,10.4,3.6,2.0,0.0,2.4,3.0,13.8,5.2,11.4,6.2,2.4,0.0,1441.2082876382235,1566.0351505843382,0.28655297735532564,0.2521666200726866,0.4612804025719877,1.5,0.5
